"zcta","City","population","ZIP_CODE","PO_NAME","STATE"
"79104","Amarillo",7166,"79168","Amarillo","TX"
"79106","Amarillo",27692,"79116","Amarillo","TX"
"79106","Amarillo",27692,"79106","Amarillo","TX"
"79107","Amarillo",37480,"79107","Amarillo","TX"
"79107","Amarillo",37480,"79117","Amarillo","TX"
"79108","Amarillo",12117,"79108","Amarillo","TX"
"79109","Amarillo",42509,"79178","Amarillo","TX"
"79109","Amarillo",42509,"79109","Amarillo","TX"
"79109","Amarillo",42509,"79114","Amarillo","TX"
"79110","Amarillo",18285,"79110","Amarillo","TX"
"79111","Amarillo",1612,"79111","Amarillo","TX"
"79118","Amarillo",27608,"79118","Amarillo","TX"
"79119","Amarillo",21147,"79185","Amarillo","TX"
"79119","Amarillo",21147,"79119","Amarillo","TX"
"79121","Amarillo",6601,"79121","Amarillo","TX"
"79124","Amarillo",11585,"79159","Amarillo","TX"
"79124","Amarillo",11585,"79124","Amarillo","TX"
"79201","Childress",6702,"79201","Childress","TX"
"79220","Afton",115,"79220","Afton","TX"
"79223","Cee Vee",17,"79223","Cee Vee","TX"
"79225","Chillicothe",774,"79225","Chillicothe","TX"
"79226","Clarendon",2858,"79226","Clarendon","TX"
"79227","Crowell",1143,"79227","Crowell","TX"
"79229","Dickens",361,"79229","Dickens","TX"
"79230","Dodson",149,"79230","Dodson","TX"
"79231","Dougherty",40,"79231","Dougherty","TX"
"79233","Estelline",146,"79233","Estelline","TX"
"79234","Flomot",96,"79234","Flomot","TX"
"79235","Floydada",3296,"79235","Floydada","TX"
"79236","Guthrie",202,"79236","Guthrie","TX"
"79237","Hedley",405,"79237","Hedley","TX"
"79239","Lakeview",103,"79239","Lakeview","TX"
"79240","Lelia Lake",62,"79240","Lelia Lake","TX"
"79241","Lockney",2014,"79241","Lockney","TX"
"79241","Lockney",2014,"79221","Aiken","TX"
"79243","Mcadoo",81,"79243","McAdoo","TX"
"79244","Matador",649,"79244","Matador","TX"
"79245","Memphis",2192,"79245","Memphis","TX"
"79247","Odell",54,"79247","Odell","TX"
"79248","Paducah",1367,"79248","Paducah","TX"
"79250","Petersburg",1281,"79250","Petersburg","TX"
"79251","Quail",59,"79251","Quail","TX"
"79252","Quanah",2847,"79252","Quanah","TX"
"79255","Quitaque",477,"79255","Quitaque","TX"
"79256","Roaring Springs",287,"79256","Roaring Springs","TX"
"79257","Silverton",948,"79257","Silverton","TX"
"79258","South Plains",20,"79258","South Plains","TX"
"79259","Tell",48,"79259","Tell","TX"
"79261","Turkey",384,"79261","Turkey","TX"
"79311","Abernathy",3479,"79311","Abernathy","TX"
"79312","Amherst",934,"79312","Amherst","TX"
"79313","Anton",1394,"79313","Anton","TX"
"79314","Bledsoe",61,"79314","Bledsoe","TX"
"79316","Brownfield",10619,"79316","Brownfield","TX"
"79322","Crosbyton",1720,"79322","Crosbyton","TX"
"79323","Denver City",6541,"79323","Denver City","TX"
"79324","Enochs",50,"79324","Enochs","TX"
"79325","Farwell",2283,"79325","Farwell","TX"
"79326","Fieldton",22,"79326","Fieldton","TX"
"79329","Idalou",3214,"79329","Idalou","TX"
"79330","Justiceburg",169,"79330","Justiceburg","TX"
"79331","Lamesa",11825,"79331","Lamesa","TX"
"79336","Levelland",15953,"79336","Levelland","TX"
"79336","Levelland",15953,"79338","Levelland","TX"
"79339","Littlefield",6744,"79339","Littlefield","TX"
"79342","Loop",322,"79342","Loop","TX"
"79343","Lorenzo",1325,"79343","Lorenzo","TX"
"79344","Maple",2,"79344","Maple","TX"
"79345","Meadow",857,"79345","Meadow","TX"
"79346","Morton",2095,"79346","Morton","TX"
"79347","Muleshoe",7169,"79347","Muleshoe","TX"
"79350","New Deal",341,"79350","New Deal","TX"
"79351","Odonnell",1061,"79351","Odonnell","TX"
"79353","Pep",38,"79353","Pep","TX"
"79355","Plains",1867,"79355","Plains","TX"
"79356","Post",5695,"79356","Post","TX"
"79357","Ralls",1972,"79357","Ralls","TX"
"79358","Ropesville",1335,"79358","Ropesville","TX"
"79359","Seagraves",2800,"79359","Seagraves","TX"
"79360","Seminole",17803,"79360","Seminole","TX"
"79363","Shallowater",6259,"79363","Shallowater","TX"
"79364","Slaton",7985,"79364","Slaton","TX"
"79366","Ransom Canyon",1189,"79366","Ransom Canyon","TX"
"79367","Smyer",594,"79367","Smyer","TX"
"79369","Spade",83,"79369","Spade","TX"
"79370","Spur",1417,"79370","Spur","TX"
"79371","Sudan",1331,"79371","Sudan","TX"
"79372","Sundown",1247,"79372","Sundown","TX"
"79373","Tahoka",3068,"79373","Tahoka","TX"
"79376","Tokio",64,"79376","Tokio","TX"
"79377","Welch",276,"79377","Welch","TX"
"79378","Wellman",241,"79378","Wellman","TX"
"79379","Whiteface",448,"79379","Whiteface","TX"
"79380","Whitharral",119,"79380","Whitharral","TX"
"79381","Wilson",1297,"79381","Wilson","TX"
"79382","Wolfforth",8449,"79382","Wolfforth","TX"
"79383","New Home",75,"79383","New Home","TX"
"79401","Lubbock",8775,"79408","Lubbock","TX"
"79401","Lubbock",8775,"79401","Lubbock","TX"
"79403","Lubbock",15604,"79403","Lubbock","TX"
"79404","Lubbock",9956,"79404","Lubbock","TX"
"79406","Lubbock",6848,"79409","Lubbock","TX"
"79406","Lubbock",6848,"79406","Lubbock","TX"
"79407","Lubbock",23208,"79490","Lubbock","TX"
"79407","Lubbock",23208,"79407","Lubbock","TX"
"79410","Lubbock",8615,"79410","Lubbock","TX"
"79411","Lubbock",7297,"79411","Lubbock","TX"
"79412","Lubbock",14834,"79452","Lubbock","TX"
"79412","Lubbock",14834,"79491","Lubbock","TX"
"79412","Lubbock",14834,"79412","Lubbock","TX"
"79413","Lubbock",20962,"79493","Lubbock","TX"
"79413","Lubbock",20962,"79413","Lubbock","TX"
"79414","Lubbock",17537,"79414","Lubbock","TX"
"79415","Lubbock",17499,"79415","Lubbock","TX"
"79415","Lubbock",17499,"79430","Lubbock","TX"
"79416","Lubbock",36251,"79499","Lubbock","TX"
"79416","Lubbock",36251,"79416","Lubbock","TX"
"79423","Lubbock",42311,"79423","Lubbock","TX"
"79423","Lubbock",42311,"79453","Lubbock","TX"
"79424","Lubbock",53479,"79464","Lubbock","TX"
"79424","Lubbock",53479,"79424","Lubbock","TX"
"79501","Anson",3594,"79501","Anson","TX"
"79502","Aspermont",1087,"79502","Aspermont","TX"
"79503","Avoca",224,"79503","Avoca","TX"
"79504","Baird",2980,"79504","Baird","TX"
"79505","Benjamin",223,"79505","Benjamin","TX"
"79506","Blackwell",653,"79506","Blackwell","TX"
"79508","Buffalo Gap",1256,"79508","Buffalo Gap","TX"
"79510","Clyde",7985,"79510","Clyde","TX"
"79511","Coahoma",1182,"79511","Coahoma","TX"
"79512","Colorado City",7974,"79512","Colorado City","TX"
"79517","Fluvanna",212,"79517","Fluvanna","TX"
"79518","Girard",107,"79518","Girard","TX"
"79519","Goldsboro",70,"79519","Goldsboro","TX"
"79520","Hamlin",2169,"79520","Hamlin","TX"
"79521","Haskell",3672,"79521","Haskell","TX"
"79525","Hawley",2902,"79525","Hawley","TX"
"79526","Hermleigh",1071,"79526","Hermleigh","TX"
"79527","Ira",360,"79527","Ira","TX"
"79528","Jayton",595,"79528","Jayton","TX"
"79529","Knox City",1272,"79529","Knox City","TX"
"79530","Lawn",587,"79530","Lawn","TX"
"79532","Loraine",796,"79532","Loraine","TX"
"79533","Lueders",417,"79533","Lueders","TX"
"79534","Mc Caulley",208,"79534","Mc Caulley","TX"
"79535","Maryneal",165,"79535","Maryneal","TX"
"79536","Merkel",5133,"79536","Merkel","TX"
"79537","Nolan",69,"79537","Nolan","TX"
"79538","Novice",243,"79538","Novice","TX"
"79539","O Brien",151,"79539","O Brien","TX"
"79540","Old Glory",101,"79540","Old Glory","TX"
"79541","Ovalo",943,"79541","Ovalo","TX"
"79543","Roby",1005,"79543","Roby","TX"
"79544","Rochester",434,"79544","Rochester","TX"
"79545","Roscoe",1772,"79545","Roscoe","TX"
"79546","Rotan",1798,"79546","Rotan","TX"
"79547","Rule",666,"79547","Rule","TX"
"79548","Rule",165,"79548","Rule","TX"
"79549","Snyder",15456,"79550","Snyder","TX"
"79549","Snyder",15456,"79549","Snyder","TX"
"79549","Snyder",15456,"79516","Dunn","TX"
"79553","Stamford",3202,"79553","Stamford","TX"
"79556","Sweetwater",12644,"79556","Sweetwater","TX"
"79560","Sylvester",143,"79560","Sylvester","TX"
"79561","Trent",674,"79561","Trent","TX"
"79562","Tuscola",5264,"79562","Tuscola","TX"
"79563","Tye",1152,"79563","Tye","TX"
"79565","Westbrook",252,"79565","Westbrook","TX"
"79566","Wingate",245,"79566","Wingate","TX"
"79567","Winters",3113,"79567","Winters","TX"
"79601","Abilene",26515,"79601","Abilene","TX"
"79601","Abilene",26515,"79604","Abilene","TX"
"79601","Abilene",26515,"79698","Abilene","TX"
"79602","Abilene",25389,"79602","Abilene","TX"
"79603","Abilene",23746,"79603","Abilene","TX"
"79605","Abilene",30239,"79697","Abilene","TX"
"79605","Abilene",30239,"79608","Abilene","TX"
"79605","Abilene",30239,"79605","Abilene","TX"
"79606","Abilene",27818,"79606","Abilene","TX"
"79607","Dyess AFB",2983,"79607","Dyess AFB","TX"
"79699","Abilene",169,"79699","Abilene","TX"
"79701","Midland",29748,"79702","Midland","TX"
"79701","Midland",29748,"79701","Midland","TX"
"79701","Midland",29748,"79704","Midland","TX"
"79703","Midland",21205,"79703","Midland","TX"
"79705","Midland",44138,"79705","Midland","TX"
"79705","Midland",44138,"79710","Midland","TX"
"79705","Midland",44138,"79712","Midland","TX"
"79706","Midland",31805,"79706","Midland","TX"
"79706","Midland",31805,"79711","Midland","TX"
"79707","Midland",37632,"79708","Midland","TX"
"79707","Midland",37632,"79707","Midland","TX"
"79713","Ackerly",592,"79713","Ackerly","TX"
"79714","Andrews",18588,"79714","Andrews","TX"
"79718","Balmorhea",668,"79718","Balmorhea","TX"
"79718","Balmorhea",668,"79786","Toyahvale","TX"
"79719","Barstow",300,"79719","Barstow","TX"
"79720","Big Spring",31948,"79720","Big Spring","TX"
"79721","Big Spring",1660,"79721","Big Spring","TX"
"79730","Coyanosa",218,"79730","Coyanosa","TX"
"79731","Crane",4496,"79731","Crane","TX"
"79733","Forsan",225,"79733","Forsan","TX"
"79734","Fort Davis",1811,"79734","Fort Davis","TX"
"79735","Fort Stockton",13088,"79735","Fort Stockton","TX"
"79738","Gail",295,"79738","Gail","TX"
"79739","Garden City",885,"79739","Garden City","TX"
"79741","Goldsmith",298,"79741","Goldsmith","TX"
"79742","Grandfalls",457,"79742","Grandfalls","TX"
"79743","Imperial",324,"79743","Imperial","TX"
"79744","Iraan",1164,"79744","Iraan","TX"
"79745","Kermit",6857,"79745","Kermit","TX"
"79748","Knott",103,"79748","Knott","TX"
"79749","Lenorah",379,"79749","Lenorah","TX"
"79752","Mc Camey",2226,"79752","Mc Camey","TX"
"79752","Mc Camey",2226,"79740","Girvin","TX"
"79754","Mentone",57,"79754","Mentone","TX"
"79755","Midkiff",160,"79755","Midkiff","TX"
"79756","Monahans",10318,"79756","Monahans","TX"
"79758","Gardendale",2898,"79758","Gardendale","TX"
"79759","Notrees",81,"79759","Notrees","TX"
"79761","Odessa",30187,"79761","Odessa","TX"
"79761","Odessa",30187,"79760","Odessa","TX"
"79762","Odessa",40253,"79768","Odessa","TX"
"79762","Odessa",40253,"79762","Odessa","TX"
"79763","Odessa",39767,"79763","Odessa","TX"
"79764","Odessa",26271,"79764","Odessa","TX"
"79765","Odessa",21163,"79765","Odessa","TX"
"79766","Odessa",9688,"79766","Odessa","TX"
"79769","Odessa",13,"79769","Odessa","TX"
"79770","Orla",38,"79770","Orla","TX"
"79772","Pecos",13867,"79772","Pecos","TX"
"79776","Penwell",3,"79776","Penwell","TX"
"79777","Pyote",105,"79777","Pyote","TX"
"79778","Rankin",892,"79778","Rankin","TX"
"79780","Saragosa",101,"79780","Saragosa","TX"
"79781","Sheffield",222,"79781","Sheffield","TX"
"79782","Stanton",4641,"79782","Stanton","TX"
"79783","Tarzan",142,"79783","Tarzan","TX"
"79785","Toyah",68,"79785","Toyah","TX"
"79788","Wickett",438,"79788","Wickett","TX"
"79789","Wink",927,"79789","Wink","TX"
"79821","Anthony",6416,"79821","Anthony","TX"
"79830","Alpine",7621,"79830","Alpine","TX"
"79830","Alpine",7621,"79831","Alpine","TX"
"79832","Alpine",471,"79832","Alpine","TX"
"79834","Big Bend National Park",150,"79834","Big Bend National Park","TX"
"79835","Canutillo",12412,"79835","Canutillo","TX"
"79836","Clint",7217,"79836","Clint","TX"
"79837","Dell City",352,"79837","Dell City","TX"
"79838","Fabens",7895,"79838","Fabens","TX"
"79839","Fort Hancock",1113,"79839","Fort Hancock","TX"
"79842","Marathon",445,"79842","Marathon","TX"
"79843","Marfa",2275,"79843","Marfa","TX"
"79845","Presidio",3717,"79845","Presidio","TX"
"79846","Redford",49,"79846","Redford","TX"
"79847","Salt Flat",151,"79847","Salt Flat","TX"
"79848","Sanderson",696,"79848","Sanderson","TX"
"79849","San Elizario",14310,"79849","San Elizario","TX"
"79851","Sierra Blanca",1339,"79851","Sierra Blanca","TX"
"79852","Terlingua",712,"79852","Terlingua","TX"
"79853","Tornillo",3638,"79853","Tornillo","TX"
"79854","Valentine",163,"79854","Valentine","TX"
"79855","Van Horn",2071,"79855","Van Horn","TX"
"79901","El Paso",10027,"79901","El Paso","TX"
"79901","El Paso",10027,"79978","El Paso","TX"
"79901","El Paso",10027,"79942","El Paso","TX"
"79901","El Paso",10027,"79953","El Paso","TX"
"79901","El Paso",10027,"79948","El Paso","TX"
"79901","El Paso",10027,"79950","El Paso","TX"
"79901","El Paso",10027,"79943","El Paso","TX"
"79901","El Paso",10027,"79945","El Paso","TX"
"79901","El Paso",10027,"79955","El Paso","TX"
"79901","El Paso",10027,"79947","El Paso","TX"
"79901","El Paso",10027,"79946","El Paso","TX"
"79901","El Paso",10027,"79944","El Paso","TX"
"79901","El Paso",10027,"79941","El Paso","TX"
"79901","El Paso",10027,"79940","El Paso","TX"
"79901","El Paso",10027,"79949","El Paso","TX"
"79901","El Paso",10027,"79951","El Paso","TX"
"79901","El Paso",10027,"79952","El Paso","TX"
"79901","El Paso",10027,"79954","El Paso","TX"
"79901","El Paso",10027,"79960","El Paso","TX"
"79901","El Paso",10027,"79958","El Paso","TX"
"79901","El Paso",10027,"79980","El Paso","TX"
"79902","El Paso",20071,"79902","El Paso","TX"
"79902","El Paso",20071,"79968","El Paso","TX"
"79903","El Paso",16425,"79903","El Paso","TX"
"79903","El Paso",16425,"79923","El Paso","TX"
"79904","El Paso",31491,"79904","El Paso","TX"
"79905","El Paso",22483,"79998","El Paso","TX"
"79905","El Paso",22483,"88595","El Paso","TX"
"79905","El Paso",22483,"79999","El Paso","TX"
"79905","El Paso",22483,"79905","El Paso","TX"
"79905","El Paso",22483,"79995","El Paso","TX"
"79906","El Paso",5336,"88512","El Paso","TX"
"79906","El Paso",5336,"88513","El Paso","TX"
"79906","El Paso",5336,"88528","El Paso","TX"
"79906","El Paso",5336,"88530","El Paso","TX"
"79906","El Paso",5336,"88527","El Paso","TX"
"79906","El Paso",5336,"88534","El Paso","TX"
"79906","El Paso",5336,"88518","El Paso","TX"
"79906","El Paso",5336,"88539","El Paso","TX"
"79906","El Paso",5336,"88514","El Paso","TX"
"79906","El Paso",5336,"88510","El Paso","TX"
"79906","El Paso",5336,"88531","El Paso","TX"
"79906","El Paso",5336,"88526","El Paso","TX"
"79906","El Paso",5336,"88529","El Paso","TX"
"79906","El Paso",5336,"88511","El Paso","TX"
"79906","El Paso",5336,"88517","El Paso","TX"
"79906","El Paso",5336,"88523","El Paso","TX"
"79906","El Paso",5336,"88535","El Paso","TX"
"79906","El Paso",5336,"88536","El Paso","TX"
"79906","El Paso",5336,"88525","El Paso","TX"
"79906","El Paso",5336,"88524","El Paso","TX"
"79906","El Paso",5336,"88521","El Paso","TX"
"79906","El Paso",5336,"88519","El Paso","TX"
"79906","El Paso",5336,"88538","El Paso","TX"
"79906","El Paso",5336,"88532","El Paso","TX"
"79906","El Paso",5336,"88515","El Paso","TX"
"79906","El Paso",5336,"88533","El Paso","TX"
"79906","El Paso",5336,"88520","El Paso","TX"
"79906","El Paso",5336,"79906","El Paso","TX"
"79907","El Paso",50971,"79917","El Paso","TX"
"79907","El Paso",50971,"79907","El Paso","TX"
"79908","El Paso",3583,"79908","El Paso","TX"
"79911","El Paso",8023,"79911","El Paso","TX"
"79912","El Paso",78652,"79912","El Paso","TX"
"79912","El Paso",78652,"79913","El Paso","TX"
"79915","El Paso",35234,"79926","El Paso","TX"
"79915","El Paso",35234,"79915","El Paso","TX"
"79916","Fort Bliss",3800,"79916","Fort Bliss","TX"
"79918","Fort Bliss",362,"79918","Fort Bliss","TX"
"79920","El Paso",51,"79920","El Paso","TX"
"79922","El Paso",8120,"79922","El Paso","TX"
"79924","El Paso",58721,"79914","El Paso","TX"
"79924","El Paso",58721,"79924","El Paso","TX"
"79925","El Paso",38422,"79937","El Paso","TX"
"79925","El Paso",38422,"79925","El Paso","TX"
"79925","El Paso",38422,"88566","El Paso","TX"
"79925","El Paso",38422,"79961","El Paso","TX"
"79925","El Paso",38422,"79910","El Paso","TX"
"79925","El Paso",38422,"79997","El Paso","TX"
"79925","El Paso",38422,"88545","El Paso","TX"
"79925","El Paso",38422,"88542","El Paso","TX"
"79925","El Paso",38422,"88547","El Paso","TX"
"79925","El Paso",38422,"88567","El Paso","TX"
"79925","El Paso",38422,"88555","El Paso","TX"
"79925","El Paso",38422,"88559","El Paso","TX"
"79925","El Paso",38422,"88561","El Paso","TX"
"79925","El Paso",38422,"88560","El Paso","TX"
"79925","El Paso",38422,"88574","El Paso","TX"
"79925","El Paso",38422,"88553","El Paso","TX"
"79925","El Paso",38422,"88546","El Paso","TX"
"79925","El Paso",38422,"88578","El Paso","TX"
"79925","El Paso",38422,"88544","El Paso","TX"
"79925","El Paso",38422,"88580","El Paso","TX"
"79925","El Paso",38422,"88570","El Paso","TX"
"79925","El Paso",38422,"88577","El Paso","TX"
"79925","El Paso",38422,"88572","El Paso","TX"
"79925","El Paso",38422,"88579","El Paso","TX"
"79925","El Paso",38422,"88563","El Paso","TX"
"79925","El Paso",38422,"88583","El Paso","TX"
"79925","El Paso",38422,"88557","El Paso","TX"
"79925","El Paso",38422,"88565","El Paso","TX"
"79925","El Paso",38422,"88540","El Paso","TX"
"79925","El Paso",38422,"88585","El Paso","TX"
"79925","El Paso",38422,"88573","El Paso","TX"
"79925","El Paso",38422,"88575","El Paso","TX"
"79925","El Paso",38422,"88548","El Paso","TX"
"79925","El Paso",38422,"88556","El Paso","TX"
"79925","El Paso",38422,"88554","El Paso","TX"
"79925","El Paso",38422,"88582","El Paso","TX"
"79925","El Paso",38422,"88586","El Paso","TX"
"79925","El Paso",38422,"88571","El Paso","TX"
"79925","El Paso",38422,"88541","El Paso","TX"
"79925","El Paso",38422,"88569","El Paso","TX"
"79925","El Paso",38422,"88587","El Paso","TX"
"79925","El Paso",38422,"88589","El Paso","TX"
"79925","El Paso",38422,"88590","El Paso","TX"
"79925","El Paso",38422,"88581","El Paso","TX"
"79925","El Paso",38422,"88568","El Paso","TX"
"79925","El Paso",38422,"88562","El Paso","TX"
"79925","El Paso",38422,"88584","El Paso","TX"
"79925","El Paso",38422,"88588","El Paso","TX"
"79925","El Paso",38422,"88558","El Paso","TX"
"79925","El Paso",38422,"88550","El Paso","TX"
"79925","El Paso",38422,"88576","El Paso","TX"
"79925","El Paso",38422,"88549","El Paso","TX"
"79925","El Paso",38422,"88543","El Paso","TX"
"79927","El Paso",40290,"79929","El Paso","TX"
"79927","El Paso",40290,"79927","El Paso","TX"
"79928","El Paso",78971,"79928","El Paso","TX"
"79930","El Paso",24553,"79976","El Paso","TX"
"79930","El Paso",24553,"79931","El Paso","TX"
"79930","El Paso",24553,"79930","El Paso","TX"
"79932","El Paso",29996,"79932","El Paso","TX"
"79934","El Paso",29386,"79934","El Paso","TX"
"79935","El Paso",17534,"79935","El Paso","TX"
"79936","El Paso",105150,"79936","El Paso","TX"
"79936","El Paso",105150,"79996","El Paso","TX"
"79938","El Paso",96353,"79938","El Paso","TX"
